customer_id,segment,n_transactions,total_revenue_gbp,avg_order_value_gbp,actual_return_rate,predicted_return_prob,first_order,last_order,stated_order_frequency_12m,active_years,annual_orders,annual_gross_margin_gbp,expected_return_cost_gbp,intervention_spend_gbp,annual_contribution_gbp,clv_gbp,risk_segment,annual_gross_margin_gbp_policy,expected_return_cost_gbp_policy,intervention_spend_gbp_policy,annual_contribution_gbp_policy,clv_gbp_policy,clv_uplift_gbp
10005,Repeat,16,2065.97,129.1231,0.25,0.239,2024-01-25,2025-10-16,19,1.9302,8.2894,321.1045,98.4517,0.0,222.6528,434.5158,Low_Risk,321.1045,98.4517,0.0,222.6528,434.5158,0.0
10006,Repeat,12,1352.34,112.695,0.25,0.2907,2024-01-02,2025-12-13,19,1.9932,6.0206,203.5476,76.9194,0.0,126.6282,247.12,Medium_Risk,203.5476,76.9194,0.0,126.6282,247.12,0.0
10007,First_Time,10,871.1,87.11,0.3,0.3361,2024-01-26,2025-11-19,1,1.9274,5.1882,135.5835,61.0123,0.0,74.5712,145.5287,Medium_Risk,135.5835,61.0123,0.0,74.5712,145.5287,0.0
10008,Repeat,8,779.15,97.3938,0.125,0.3007,2024-03-10,2025-10-26,18,1.807,4.4273,129.3566,51.3741,0.0,77.9825,152.186,Medium_Risk,129.3566,51.3741,0.0,77.9825,152.186,0.0
10009,Repeat,11,1229.65,111.7864,0.2727,0.263,2024-01-11,2025-11-07,18,1.9685,5.588,187.3976,64.1077,0.0,123.2899,240.6052,Medium_Risk,187.3976,64.1077,0.0,123.2899,240.6052,0.0
10010,Repeat,12,861.5,71.7917,0.25,0.2445,2024-01-07,2025-09-21,19,1.9795,6.0622,130.5655,43.9148,0.0,86.6507,169.1023,Low_Risk,130.5655,43.9148,0.0,86.6507,169.1023,0.0
10011,Repeat,4,687.57,171.8925,0.25,0.278,2024-01-15,2024-10-07,16,1.9576,2.0434,105.3713,36.7353,0.0,68.636,133.9459,Medium_Risk,105.3713,36.7353,0.0,68.636,133.9459,0.0
10012,Repeat,10,1175.04,117.504,0.1,0.3163,2024-01-25,2025-09-27,19,1.9302,5.1809,182.6312,74.7645,0.0,107.8667,210.5063,Medium_Risk,182.6312,74.7645,0.0,107.8667,210.5063,0.0
10013,Wholesale,11,1373.25,124.8409,0.0909,0.0694,2024-02-03,2025-05-09,49,1.9055,5.7726,216.1981,19.2984,0.0,196.8996,384.2576,Low_Risk,216.1981,19.2984,0.0,196.8996,384.2576,0.0
10014,First_Time,5,565.86,113.172,0.2,0.2968,2024-08-16,2025-12-16,1,1.3717,3.6452,123.7607,47.7233,0.0,76.0374,148.3901,Medium_Risk,123.7607,47.7233,0.0,76.0374,148.3901,0.0
10015,Repeat,6,698.53,116.4217,0.3333,0.1827,2024-01-03,2025-09-11,18,1.9904,3.0144,105.2839,24.9185,0.0,80.3654,156.8363,Low_Risk,105.2839,24.9185,0.0,80.3654,156.8363,0.0
10016,First_Time,11,1409.5,128.1364,0.2727,0.3991,2024-01-04,2025-12-28,1,1.9877,5.5341,212.7355,108.9832,0.0,103.7523,202.4767,Medium_Risk,212.7355,108.9832,0.0,103.7523,202.4767,0.0
10017,First_Time,10,1229.53,122.953,0.2,0.4079,2024-02-24,2025-03-10,1,1.848,5.4111,199.5937,104.9141,0.0,94.6796,184.7711,High_Risk,199.5937,78.6855,25.7028,95.2054,185.7971,1.026
10018,First_Time,8,1044.9,130.6125,0.75,0.3514,2024-03-16,2025-12-23,1,1.7906,4.4679,175.0687,78.8486,0.0,96.2201,187.7774,Medium_Risk,175.0687,78.8486,0.0,96.2201,187.7774,0.0
10019,First_Time,9,973.62,108.18,0.4444,0.385,2024-08-12,2025-11-26,1,1.3826,6.5094,211.2563,106.1575,0.0,105.0988,205.1045,Medium_Risk,211.2563,106.1575,0.0,105.0988,205.1045,0.0
10020,First_Time,9,1134.46,126.0511,0.4444,0.337,2024-01-18,2025-12-26,1,1.9493,4.6169,174.5905,75.6452,0.0,98.9454,193.0959,Medium_Risk,174.5905,75.6452,0.0,98.9454,193.0959,0.0
10021,First_Time,12,1484.6,123.7167,0.3333,0.3321,2024-02-21,2025-11-29,1,1.8563,6.4646,239.9337,102.6297,0.0,137.304,267.9542,Medium_Risk,239.9337,102.6297,0.0,137.304,267.9542,0.0
10022,First_Time,10,1154.37,115.437,0.4,0.3648,2024-01-06,2025-12-11,1,1.9822,5.0449,174.7101,82.649,0.0,92.0611,179.6608,Medium_Risk,174.7101,82.649,0.0,92.0611,179.6608,0.0
10023,Wholesale,13,1803.09,138.6992,0.2308,0.0834,2024-01-15,2025-12-06,44,1.9576,6.6409,276.3267,29.3865,0.0,246.9402,481.9138,Low_Risk,276.3267,29.3865,0.0,246.9402,481.9138,0.0
10024,First_Time,7,712.39,101.77,0.5714,0.2797,2024-03-31,2025-11-22,1,1.7495,4.0012,122.1598,44.9033,0.0,77.2565,150.7692,Medium_Risk,122.1598,44.9033,0.0,77.2565,150.7692,0.0
10025,Repeat,12,953.73,79.4775,0.4167,0.3072,2024-01-17,2025-10-08,16,1.9521,6.1473,146.5708,61.0256,0.0,85.5452,166.9448,Medium_Risk,146.5708,61.0256,0.0,85.5452,166.9448,0.0
10026,First_Time,11,1828.02,166.1836,0.5455,0.425,2024-05-21,2025-12-16,1,1.6099,6.8329,340.6553,181.9727,0.0,158.6826,309.6754,High_Risk,340.6553,136.4795,32.4563,171.7194,335.1174,25.4419
10027,Wholesale,11,1574.25,143.1136,0.0909,0.0688,2024-01-15,2025-12-19,49,1.9576,5.6192,241.2566,21.1141,0.0,220.1425,429.6169,Low_Risk,241.2566,21.1141,0.0,220.1425,429.6169,0.0
10028,Repeat,11,1846.07,167.8245,0.2727,0.2797,2024-02-11,2025-12-21,19,1.8836,5.8398,294.0162,103.2772,0.0,190.739,372.2348,Medium_Risk,294.0162,103.2772,0.0,190.739,372.2348,0.0
10029,Repeat,10,1687.52,168.752,0.2,0.2434,2024-01-13,2025-12-12,14,1.963,5.0941,257.894,78.8227,0.0,179.0714,349.4649,Low_Risk,257.894,78.8227,0.0,179.0714,349.4649,0.0
10030,Repeat,5,616.19,123.238,0.4,0.3146,2024-05-25,2025-10-04,17,1.5989,3.1271,115.6148,46.8542,0.0,68.7606,134.1891,Medium_Risk,115.6148,46.8542,0.0,68.7606,134.1891,0.0
10031,First_Time,8,831.75,103.9688,0.375,0.3112,2024-01-16,2025-10-24,1,1.9548,4.0924,127.6457,52.0673,0.0,75.5784,147.4943,Medium_Risk,127.6457,52.0673,0.0,75.5784,147.4943,0.0
10032,Wholesale,9,1471.98,163.5533,0.1111,0.0891,2024-07-29,2025-08-29,46,1.4209,6.3338,310.775,34.8554,0.0,275.9196,538.4682,Low_Risk,310.775,34.8554,0.0,275.9196,538.4682,0.0
10033,Repeat,11,1209.87,109.9882,0.0909,0.2162,2024-01-09,2025-12-11,19,1.974,5.5725,183.8717,51.7905,0.0,132.0813,257.7619,Low_Risk,183.8717,51.7905,0.0,132.0813,257.7619,0.0
10034,Repeat,11,1293.33,117.5755,0.1818,0.2452,2024-02-11,2025-06-29,16,1.8836,5.8398,205.9835,65.373,0.0,140.6105,274.4071,Low_Risk,205.9835,65.373,0.0,140.6105,274.4071,0.0
10035,Repeat,8,1128.67,141.0838,0.25,0.2608,2024-08-13,2025-06-11,17,1.3799,5.7976,245.385,81.4642,0.0,163.9208,319.898,Medium_Risk,245.385,81.4642,0.0,163.9208,319.898,0.0
10036,First_Time,7,599.17,85.5957,0.1429,0.3506,2024-03-27,2025-06-12,1,1.7604,3.9763,102.1058,48.0423,0.0,54.0636,105.5072,Medium_Risk,102.1058,48.0423,0.0,54.0636,105.5072,0.0
10037,Repeat,15,1738.16,115.8773,0.2667,0.3079,2024-03-26,2025-12-26,19,1.7632,8.5074,295.7436,118.0138,0.0,177.7298,346.8469,Medium_Risk,295.7436,118.0138,0.0,177.7298,346.8469,0.0
10038,First_Time,10,1153.51,115.351,0.2,0.2526,2024-03-01,2025-10-14,1,1.8316,5.4596,188.9325,61.8793,0.0,127.0532,247.9494,Medium_Risk,188.9325,61.8793,0.0,127.0532,247.9494,0.0
10039,Repeat,10,726.58,72.658,0.1,0.2673,2024-01-05,2025-09-17,17,1.9849,5.0379,109.8138,40.301,0.0,69.5128,135.657,Medium_Risk,109.8138,40.301,0.0,69.5128,135.657,0.0
10040,First_Time,4,737.36,184.34,0.5,0.2671,2024-01-28,2025-02-14,1,1.922,2.0812,115.0943,38.3643,0.0,76.73,149.7417,Medium_Risk,115.0943,38.3643,0.0,76.73,149.7417,0.0
10041,Wholesale,11,978.73,88.9755,0.1818,0.0834,2024-01-13,2025-11-22,47,1.963,5.6036,149.5737,16.6508,0.0,132.9229,259.4045,Low_Risk,149.5737,16.6508,0.0,132.9229,259.4045,0.0
10042,First_Time,9,719.62,79.9578,0.7778,0.4738,2024-01-03,2025-04-07,1,1.9904,4.5217,108.4627,69.6006,0.0,38.8621,75.8409,High_Risk,108.4627,52.2004,21.4779,34.7843,67.883,-7.9579
10043,First_Time,8,1613.76,201.72,0.75,0.4933,2024-01-13,2025-10-15,1,1.963,4.0753,246.6217,150.9687,0.0,95.653,186.6707,High_Risk,246.6217,113.2265,19.3577,114.0374,222.5486,35.878
10044,Repeat,9,749.3,83.2556,0.3333,0.2749,2024-05-05,2025-12-18,17,1.6537,5.4425,135.9347,50.3346,0.0,85.6001,167.052,Medium_Risk,135.9347,50.3346,0.0,85.6001,167.052,0.0
10045,Repeat,9,844.86,93.8733,0.1111,0.2124,2024-06-08,2025-06-08,19,1.5606,5.7671,162.4132,45.7647,0.0,116.6485,227.6442,Low_Risk,162.4132,45.7647,0.0,116.6485,227.6442,0.0
10046,Repeat,16,2349.15,146.8219,0.1875,0.2727,2024-03-14,2025-12-14,17,1.796,8.9085,392.3904,135.793,0.0,256.5974,500.7601,Medium_Risk,392.3904,135.793,0.0,256.5974,500.7601,0.0
10047,First_Time,10,1738.86,173.886,0.4,0.3348,2024-01-19,2025-12-03,1,1.9466,5.1371,267.9825,112.4108,0.0,155.5717,303.6045,Medium_Risk,267.9825,112.4108,0.0,155.5717,303.6045,0.0
10048,First_Time,10,725.14,72.514,0.3,0.3972,2024-01-28,2025-11-18,1,1.922,5.203,113.1869,61.7548,0.0,51.4321,100.3718,Medium_Risk,113.1869,61.7548,0.0,51.4321,100.3718,0.0
10049,Repeat,10,1255.94,125.594,0.4,0.2922,2024-04-04,2025-08-14,17,1.7385,5.752,216.7238,81.4311,0.0,135.2927,264.0291,Medium_Risk,216.7238,81.4311,0.0,135.2927,264.0291,0.0
10050,Wholesale,9,1185.65,131.7389,0.0,0.0595,2024-01-07,2025-11-09,49,1.9795,4.5467,179.6924,13.701,0.0,165.9914,323.9389,Low_Risk,179.6924,13.701,0.0,165.9914,323.9389,0.0
10051,Repeat,10,1340.2,134.02,0.3,0.3498,2024-01-12,2025-12-14,16,1.9658,5.087,204.5298,91.4793,0.0,113.0505,220.6226,Medium_Risk,204.5298,91.4793,0.0,113.0505,220.6226,0.0
10052,Repeat,4,658.33,164.5825,0.5,0.2804,2024-07-26,2025-02-15,10,1.4292,2.7989,138.1925,48.7424,0.0,89.4501,174.5655,Medium_Risk,138.1925,48.7424,0.0,89.4501,174.5655,0.0
10053,Wholesale,11,1740.22,158.2018,0.0,0.0917,2024-02-17,2025-12-08,49,1.8672,5.8911,279.5962,32.3439,0.0,247.2523,482.5228,Low_Risk,279.5962,32.3439,0.0,247.2523,482.5228,0.0
10054,Repeat,2,235.62,117.81,0.5,0.3101,2024-01-01,2024-12-28,12,1.9959,1.0021,35.4157,14.2094,0.0,21.2063,41.3849,Medium_Risk,35.4157,14.2094,0.0,21.2063,41.3849,0.0
10055,Repeat,10,1056.93,105.693,0.2,0.2257,2024-01-08,2025-12-22,19,1.9767,5.0589,160.406,47.3721,0.0,113.0339,220.5902,Low_Risk,160.406,47.3721,0.0,113.0339,220.5902,0.0
10056,Repeat,9,848.61,94.29,0.4444,0.2926,2024-01-08,2025-12-17,18,1.9767,4.553,128.7901,49.9618,0.0,78.8283,153.8365,Medium_Risk,128.7901,49.9618,0.0,78.8283,153.8365,0.0
10057,Repeat,8,630.45,78.8062,0.625,0.3219,2024-01-26,2025-07-12,17,1.9274,4.1506,98.1272,42.862,0.0,55.2652,107.8522,Medium_Risk,98.1272,42.862,0.0,55.2652,107.8522,0.0
10058,Repeat,9,742.14,82.46,0.3333,0.2763,2024-02-04,2025-08-27,19,1.9028,4.7299,117.0072,43.6054,0.0,73.4018,143.2465,Medium_Risk,117.0072,43.6054,0.0,73.4018,143.2465,0.0
10059,Repeat,5,669.86,133.972,0.0,0.1843,2025-05-11,2025-09-24,14,0.6379,7.838,315.0211,74.2362,0.0,240.7849,469.9014,Low_Risk,315.0211,74.2362,0.0,240.7849,469.9014,0.0
10060,First_Time,10,909.89,90.989,0.3,0.3113,2024-02-19,2025-11-20,1,1.8617,5.3713,146.6194,60.7812,0.0,85.8382,167.5167,Medium_Risk,146.6194,60.7812,0.0,85.8382,167.5167,0.0
10061,First_Time,17,1629.47,95.8512,0.4706,0.3362,2024-01-24,2025-11-04,1,1.9329,8.795,252.9025,112.4883,0.0,140.4142,274.0239,Medium_Risk,252.9025,112.4883,0.0,140.4142,274.0239,0.0
10062,First_Time,6,526.78,87.7967,0.3333,0.3879,2024-01-20,2025-12-16,1,1.9439,3.0866,81.2985,42.1775,0.0,39.1209,76.3461,Medium_Risk,81.2985,42.1775,0.0,39.1209,76.3461,0.0
10063,Repeat,10,1055.17,105.517,0.3,0.2297,2024-04-01,2025-05-19,18,1.7467,5.7249,181.223,54.4905,0.0,126.7325,247.3235,Low_Risk,181.223,54.4905,0.0,126.7325,247.3235,0.0
10064,First_Time,5,1039.72,207.944,0.4,0.2818,2024-07-12,2025-11-12,1,1.4675,3.4072,212.551,74.2126,0.0,138.3384,269.9729,Medium_Risk,212.551,74.2126,0.0,138.3384,269.9729,0.0
10065,First_Time,11,2022.04,183.8218,0.3636,0.3248,2024-01-09,2025-08-12,1,1.974,5.5725,307.3024,124.5743,0.0,182.7281,356.6013,Medium_Risk,307.3024,124.5743,0.0,182.7281,356.6013,0.0
10066,Repeat,8,951.59,118.9488,0.5,0.2634,2024-01-31,2025-12-05,19,1.9138,4.1803,149.1709,50.8016,0.0,98.3693,191.9717,Medium_Risk,149.1709,50.8016,0.0,98.3693,191.9717,0.0
10067,Repeat,17,2317.78,136.34,0.4706,0.2737,2024-01-21,2025-12-22,19,1.9411,8.7578,358.2098,125.1901,0.0,233.0197,454.7473,Medium_Risk,358.2098,125.1901,0.0,233.0197,454.7473,0.0
10068,Repeat,13,2015.02,155.0015,0.2308,0.3025,2024-01-08,2025-10-25,18,1.9767,6.5765,305.8114,116.8918,0.0,188.9196,368.6842,Medium_Risk,305.8114,116.8918,0.0,188.9196,368.6842,0.0
10069,Repeat,11,1638.82,148.9836,0.1818,0.2972,2024-01-06,2025-12-11,16,1.9822,5.5494,248.03,93.4227,0.0,154.6073,301.7224,Medium_Risk,248.03,93.4227,0.0,154.6073,301.7224,0.0
10070,Repeat,11,1274.94,115.9036,0.3636,0.2266,2024-01-22,2025-07-24,19,1.9384,5.6748,197.3186,57.9479,0.0,139.3707,271.9875,Low_Risk,197.3186,57.9479,0.0,139.3707,271.9875,0.0
10071,Wholesale,10,1457.57,145.757,0.0,0.0907,2024-01-09,2025-09-30,43,1.974,5.0659,221.5163,25.5195,0.0,195.9968,382.4957,Low_Risk,221.5163,25.5195,0.0,195.9968,382.4957,0.0
10072,Repeat,10,1523.37,152.337,0.1,0.2361,2024-03-28,2025-09-24,19,1.7577,5.6893,260.0051,77.6659,0.0,182.3392,355.8423,Low_Risk,260.0051,77.6659,0.0,182.3392,355.8423,0.0
10073,Repeat,10,1303.14,130.314,0.2,0.2798,2024-01-24,2025-11-15,18,1.9329,5.1735,202.2543,72.527,0.0,129.7273,253.168,Medium_Risk,202.2543,72.527,0.0,129.7273,253.168,0.0
10074,First_Time,4,603.7,150.925,0.5,0.3845,2024-06-21,2025-10-14,1,1.525,2.623,118.762,57.8066,0.0,60.9554,118.9569,Medium_Risk,118.762,57.8066,0.0,60.9554,118.9569,0.0
10075,Wholesale,8,520.07,65.0087,0.125,0.0652,2024-07-19,2025-11-29,47,1.4483,5.5236,107.7253,9.8106,0.0,97.9146,191.0844,Low_Risk,107.7253,9.8106,0.0,97.9146,191.0844,0.0
10076,First_Time,2,61.42,30.71,1.0,0.5233,2024-04-23,2024-12-13,1,1.6865,1.1859,10.9255,9.4619,0.0,1.4636,2.8563,High_Risk,10.9255,7.0964,5.6329,-1.8038,-3.5202,-6.3766
10077,First_Time,10,1431.64,143.164,0.5,0.4179,2024-01-06,2025-10-11,1,1.9822,5.0449,216.674,115.1165,0.0,101.5574,198.1934,High_Risk,216.674,86.3374,23.9632,106.3733,207.5918,9.3984
10078,Repeat,9,1111.41,123.49,0.2222,0.2924,2024-01-09,2025-12-18,15,1.974,4.5593,168.9081,63.614,0.0,105.2941,205.4858,Medium_Risk,168.9081,63.614,0.0,105.2941,205.4858,0.0
10079,First_Time,14,1846.98,131.9271,0.2143,0.348,2024-02-07,2025-09-18,1,1.8946,7.3895,292.4607,130.2969,0.0,162.1638,316.4692,Medium_Risk,292.4607,130.2969,0.0,162.1638,316.4692,0.0
10080,Wholesale,8,836.88,104.61,0.125,0.0707,2024-04-06,2025-12-21,49,1.7331,4.6161,144.8675,13.4201,0.0,131.4474,256.5249,Low_Risk,144.8675,13.4201,0.0,131.4474,256.5249,0.0
10081,Repeat,10,1327.31,132.731,0.5,0.287,2024-01-05,2025-11-23,16,1.9849,5.0379,200.6069,73.6789,0.0,126.928,247.705,Medium_Risk,200.6069,73.6789,0.0,126.928,247.705,0.0
10082,Repeat,4,431.37,107.8425,0.5,0.3028,2024-01-26,2024-12-28,14,1.9274,2.0753,67.1411,26.5494,0.0,40.5917,79.2164,Medium_Risk,67.1411,26.5494,0.0,40.5917,79.2164,0.0
10083,Repeat,9,666.19,74.0211,0.1111,0.284,2024-04-07,2025-07-12,17,1.7303,5.2013,115.5028,44.913,0.0,70.5898,137.7588,Medium_Risk,115.5028,44.913,0.0,70.5898,137.7588,0.0
10084,Repeat,11,965.72,87.7927,0.2727,0.3096,2024-02-10,2025-12-15,12,1.8864,5.8313,153.5831,63.5955,0.0,89.9876,175.6144,Medium_Risk,153.5831,63.5955,0.0,89.9876,175.6144,0.0
10085,First_Time,6,617.39,102.8983,0.5,0.3778,2024-01-26,2025-10-27,1,1.9274,3.1129,96.0945,47.6416,0.0,48.4528,94.5577,Medium_Risk,96.0945,47.6416,0.0,48.4528,94.5577,0.0
10086,Repeat,8,2347.75,293.4688,0.5,0.2514,2024-07-10,2025-12-23,19,1.473,5.4312,478.1686,146.4043,0.0,331.7643,647.4513,Medium_Risk,478.1686,146.4043,0.0,331.7643,647.4513,0.0
10087,Repeat,6,278.97,46.495,0.1667,0.2599,2024-06-11,2025-09-24,19,1.5524,3.8651,53.9121,20.8681,0.0,33.044,64.4867,Medium_Risk,53.9121,20.8681,0.0,33.044,64.4867,0.0
10088,Repeat,14,1623.58,115.97,0.3571,0.3007,2024-01-20,2025-11-22,19,1.9439,7.2021,250.5687,97.6493,0.0,152.9194,298.4283,Medium_Risk,250.5687,97.6493,0.0,152.9194,298.4283,0.0
10089,Repeat,7,754.47,107.7814,0.5714,0.2505,2024-01-28,2025-10-23,17,1.922,3.6421,117.765,38.5291,0.0,79.2359,154.6321,Medium_Risk,117.765,38.5291,0.0,79.2359,154.6321,0.0
10090,First_Time,12,1372.56,114.38,0.3333,0.38,2024-01-24,2025-12-27,1,1.9329,6.2082,213.0287,105.0641,0.0,107.9646,210.6973,Medium_Risk,213.0287,105.0641,0.0,107.9646,210.6973,0.0
10091,First_Time,9,596.72,66.3022,0.2222,0.4148,2024-08-28,2025-12-30,1,1.3388,6.7224,133.7129,77.2564,0.0,56.4565,110.1771,High_Risk,133.7129,57.9423,31.9314,43.8392,85.554,-24.6231
10092,First_Time,8,706.84,88.355,0.5,0.3938,2024-02-24,2025-12-12,1,1.848,4.3289,114.7437,60.3941,0.0,54.3496,106.0654,Medium_Risk,114.7437,60.3941,0.0,54.3496,106.0654,0.0
10093,First_Time,12,921.82,76.8183,0.25,0.4071,2024-02-22,2025-11-06,1,1.8535,6.4742,149.2,82.7293,0.0,66.4708,129.7204,High_Risk,149.2,62.047,30.7522,56.4009,110.0686,-19.6518
10094,Repeat,6,1323.09,220.515,0.3333,0.303,2024-01-17,2025-08-14,9,1.9521,3.0736,203.3346,76.0612,0.0,127.2734,248.3791,Medium_Risk,203.3346,76.0612,0.0,127.2734,248.3791,0.0
10095,Repeat,10,1175.16,117.516,0.3,0.2696,2024-12-21,2025-12-29,17,1.024,9.766,344.2999,120.1211,0.0,224.1787,437.4938,Medium_Risk,344.2999,120.1211,0.0,224.1787,437.4938,0.0
10096,First_Time,5,320.34,64.068,0.4,0.2413,2024-05-21,2025-10-13,1,1.6099,3.1059,59.696,20.1785,0.0,39.5175,77.12,Low_Risk,59.696,20.1785,0.0,39.5175,77.12,0.0
10097,Repeat,7,788.19,112.5986,0.1429,0.2322,2024-07-12,2025-09-15,18,1.4675,4.7701,161.1304,48.6277,0.0,112.5028,219.5537,Low_Risk,161.1304,48.6277,0.0,112.5028,219.5537,0.0
10098,Repeat,9,1610.01,178.89,0.4444,0.2282,2024-04-11,2025-12-05,19,1.7194,5.2345,280.9185,80.1757,0.0,200.7428,391.7576,Low_Risk,280.9185,80.1757,0.0,200.7428,391.7576,0.0
10099,First_Time,13,1393.57,107.1977,0.5385,0.4591,2024-01-16,2025-12-25,1,1.9548,6.6502,213.8662,128.2786,0.0,85.5875,167.0275,High_Risk,213.8662,96.209,31.5885,86.0687,167.9665,0.939
10100,First_Time,4,728.91,182.2275,0.25,0.4958,2024-08-04,2025-09-12,1,1.4045,2.848,155.6926,96.4211,0.0,59.2716,115.6708,High_Risk,155.6926,72.3158,13.5278,69.8491,136.3132,20.6424
10101,Wholesale,9,1527.44,169.7156,0.1111,0.0848,2024-03-25,2025-12-01,48,1.7659,5.0965,259.4872,27.6247,0.0,231.8624,452.4889,Low_Risk,259.4872,27.6247,0.0,231.8624,452.4889,0.0
10102,Repeat,11,928.07,84.37,0.2727,0.2944,2024-01-30,2025-10-02,19,1.9165,5.7396,145.2761,57.5006,0.0,87.7755,171.2975,Medium_Risk,145.2761,57.5006,0.0,87.7755,171.2975,0.0
10103,Wholesale,6,769.01,128.1683,0.0,0.1096,2024-07-24,2025-11-13,48,1.4346,4.1823,160.8097,22.6299,0.0,138.1798,269.6634,Low_Risk,160.8097,22.6299,0.0,138.1798,269.6634,0.0
10104,First_Time,8,1029.72,128.715,0.625,0.4091,2024-01-17,2025-06-21,1,1.9521,4.0982,158.249,83.0641,0.0,75.1849,146.7264,High_Risk,158.249,62.2981,19.4663,76.4846,149.2628,2.5364
10105,Repeat,14,2105.72,150.4086,0.1429,0.2954,2024-02-12,2025-12-14,17,1.8809,7.4432,335.8577,125.6594,0.0,210.1984,410.2106,Medium_Risk,335.8577,125.6594,0.0,210.1984,410.2106,0.0
10106,First_Time,13,1296.22,99.7092,0.5385,0.449,2024-02-16,2025-12-29,1,1.87,6.952,207.9551,122.9758,0.0,84.9792,165.8404,High_Risk,207.9551,92.2319,33.0222,82.7009,161.3942,-4.4462
10107,First_Time,10,1087.84,108.784,0.4,0.377,2024-01-09,2025-10-06,1,1.974,5.0659,165.326,81.3113,0.0,84.0147,163.9581,Medium_Risk,165.326,81.3113,0.0,84.0147,163.9581,0.0
10108,Repeat,14,1627.44,116.2457,0.3571,0.2903,2024-01-06,2025-11-18,17,1.9822,7.0628,246.3076,92.6461,0.0,153.6615,299.8767,Medium_Risk,246.3076,92.6461,0.0,153.6615,299.8767,0.0
10109,First_Time,10,998.23,99.823,0.1,0.4058,2024-08-27,2025-11-30,1,1.3415,7.4541,223.2266,119.3081,0.0,103.9185,202.8012,High_Risk,223.2266,89.4811,35.4069,98.3387,191.9118,-10.8893
10110,First_Time,7,907.17,129.5957,0.2857,0.3593,2024-01-08,2025-09-16,1,1.9767,3.5412,137.6775,63.4385,0.0,74.239,144.8804,Medium_Risk,137.6775,63.4385,0.0,74.239,144.8804,0.0
10111,First_Time,13,1394.76,107.2892,0.4615,0.3308,2024-01-30,2025-12-18,1,1.9165,6.7832,218.3298,94.3574,0.0,123.9723,241.937,Medium_Risk,218.3298,94.3574,0.0,123.9723,241.937,0.0
10112,First_Time,9,796.16,88.4622,0.5556,0.4331,2024-02-22,2025-11-01,1,1.8535,4.8556,128.8615,74.582,0.0,54.2795,105.9287,High_Risk,128.8615,55.9365,23.0642,49.8608,97.3054,-8.6232
10113,Repeat,10,1238.67,123.867,0.3,0.2177,2024-03-05,2025-10-26,17,1.8207,5.4925,204.1012,57.208,0.0,146.8932,286.6679,Low_Risk,204.1012,57.208,0.0,146.8932,286.6679,0.0
10114,Repeat,8,849.48,106.185,0.5,0.2762,2024-02-22,2025-12-10,17,1.8535,4.3161,137.4915,49.6619,0.0,87.8297,171.4032,Medium_Risk,137.4915,49.6619,0.0,87.8297,171.4032,0.0
10115,First_Time,12,1282.09,106.8408,0.3333,0.4264,2024-05-23,2025-11-27,1,1.6044,7.4795,239.7355,133.6105,0.0,106.125,207.1072,High_Risk,239.7355,100.2079,35.5277,103.9999,202.96,-4.1472
10116,First_Time,6,406.72,67.7867,0.1667,0.4241,2024-03-09,2025-07-30,1,1.8097,3.3154,67.4226,39.6839,0.0,27.7387,54.1332,High_Risk,67.4226,29.7629,15.7483,21.9114,42.7609,-11.3722
10117,First_Time,13,1227.68,94.4369,0.1538,0.3565,2024-02-01,2025-11-24,1,1.911,6.8027,192.7264,91.0682,0.0,101.6583,198.3902,Medium_Risk,192.7264,91.0682,0.0,101.6583,198.3902,0.0
10118,Repeat,9,1120.46,124.4956,0.1111,0.2964,2024-01-18,2025-12-11,15,1.9493,4.6169,172.436,65.7876,0.0,106.6484,208.1286,Medium_Risk,172.436,65.7876,0.0,106.6484,208.1286,0.0
10119,First_Time,10,1354.78,135.478,0.4,0.3371,2024-04-08,2025-09-30,1,1.7276,5.7884,235.2615,101.319,0.0,133.9426,261.3943,Medium_Risk,235.2615,101.319,0.0,133.9426,261.3943,0.0
10120,Repeat,8,874.9,109.3625,0.375,0.2717,2024-06-21,2025-09-30,17,1.525,5.246,172.1134,60.9739,0.0,111.1395,216.8932,Medium_Risk,172.1134,60.9739,0.0,111.1395,216.8932,0.0
10121,First_Time,17,2099.83,123.5194,0.1765,0.351,2024-04-01,2025-12-06,1,1.7467,9.7324,360.6409,163.0505,0.0,197.5904,385.6056,Medium_Risk,360.6409,163.0505,0.0,197.5904,385.6056,0.0
10122,First_Time,11,1979.35,179.9409,0.2727,0.3158,2024-02-12,2025-12-02,1,1.8809,5.8483,315.702,124.6407,0.0,191.0613,372.8639,Medium_Risk,315.702,124.6407,0.0,191.0613,372.8639,0.0
10123,Repeat,12,1267.9,105.6583,0.25,0.3488,2024-02-29,2025-10-21,18,1.8344,6.5418,207.3584,94.6496,0.0,112.7088,219.9558,Medium_Risk,207.3584,94.6496,0.0,112.7088,219.9558,0.0
10124,Repeat,11,1676.9,152.4455,0.1818,0.2646,2024-02-07,2025-10-15,18,1.8946,5.806,265.5294,88.8677,0.0,176.6617,344.7623,Medium_Risk,265.5294,88.8677,0.0,176.6617,344.7623,0.0
10125,First_Time,16,1496.92,93.5575,0.4375,0.3693,2024-01-30,2025-10-31,1,1.9165,8.3486,234.3214,114.8182,0.0,119.5032,233.2154,Medium_Risk,234.3214,114.8182,0.0,119.5032,233.2154,0.0
